,Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
52,Czech Republic,CZE,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Germany,DEU,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Djibouti,DJI,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Dominica,DMA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Denmark,DNK,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Dominican Republic,DOM,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.93852997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.41705322,0.0,0.0,0.0,0.0,96.93073273,0.0,0.0,97.88349152,98.05374908,97.7692337,98.2525177,98.04480743,98.03096008,98.86737061,0.0,0.0
58,Algeria,DZA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.21147919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.13398743,0.0,0.0,0.0,89.138237,0.0,91.7399292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,East Asia & Pacific (excluding high income),EAP,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,74.43270874,74.63954926,76.53540802,78.46827698,80.3795166,82.01083374,83.75388336,84.59777069,85.7232132,86.73744202,87.60887909,89.19274139,91.37796783,91.68599701,91.97667694,92.06707764,92.13957214,92.16754913,92.31352997,92.45642853,92.7526474,95.88303375,96.00993347,96.15090942,97.43502808,96.34529877,96.49810028,96.74564362,97.96942139,98.08717346,98.00894928,98.36852264,98.81313324,98.80735779,98.80690002,98.37621307,98.41069794,98.46311951,98.5735321,98.55519104,98.57071686,0.0,0.0
60,Early-demographic dividend,EAR,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,50.44755936,50.79420853,51.76194,52.73735809,53.66365051,54.52202988,55.28033829,56.22047043,57.08824158,58.1661911,59.09540939,60.0444603,61.54557037,60.78704071,62.01287842,63.42607879999999,64.54666901,65.86354065,66.73735809,67.99488831,69.2780304,70.34854889,71.24317169,72.9015274,74.07788849,75.10591125,76.0304718,77.08358765,77.90408325,79.13790894,79.16143036,80.3311615,81.32460022,82.9749527,83.89351654,84.49951935,84.74640656,86.57102203,87.32408142,88.30612946,89.07962799,89.79221344,0.0,0.0
61,East Asia & Pacific,EAS,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,76.98005676,77.13411713,78.80951691,80.51316071,82.19007874,83.62268829,85.15664673,85.88114166,86.87226868,87.77526093,88.5594635,90.00251007,92.0005188,92.28311157,92.55097198,92.63958740000001,92.71172333,92.74285889,92.88072205,93.02047729,93.29563904,96.15229797,96.27245331,96.4036026,97.57945251,96.58158875,96.72036743,96.94667816,98.07884979,98.18541718,98.11083984,98.44394684,98.85752869,98.85211182,98.85204315,98.45220947,98.48655701,98.53793335,98.64260101,98.62732697,98.64340973,0.0,0.0
62,Europe & Central Asia (excluding high income),ECA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.57569885,97.43222046,97.47605133,97.53848267,97.61385345,97.70121002,97.52021027,97.62081909,97.68608856,97.76841736,97.8535614,97.93731689,98.01909637,98.1035614,98.1783371,98.27793884,98.29370117,98.29049683,98.34909821,98.3996582,98.42698669,98.42823029,98.58616638,98.60823822,98.63561249,98.67446136,99.11186218,99.22588348,99.36528015,99.44400787,99.51016235,99.5504303,99.59552765,99.66590118,0.0,0.0
63,Europe & Central Asia,ECS,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.36900329999999,98.40831757,98.49230194,98.40830994,98.45452118,98.4834671,98.51673889,98.55123138,98.5856781,98.64647675,98.70819092,98.76789093,98.83937836,98.86891937,98.88848877,98.94203186,98.97405243,99.01390839,99.04564667,99.13359833,99.14241028,99.16944122,99.18551636,99.42603302,99.49516296,99.56777954,99.61215973,99.64775085,99.67323303,99.69893646,99.73300934,0.0,0.0
64,Ecuador,ECU,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.27893066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.83325195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.49344635,0.0,0.0,0.0,0.0,0.0,98.56421661,98.47519684,98.88308716,98.85410309,98.80532074,98.89453888,98.63247681,99.18692779999999,98.91229248,99.13691711,0.0,0.0
65,"Egypt, Arab Rep.",EGY,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,38.1226387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.00466156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.93154144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.94998932,81.75144958,0.0,0.0,0.0,84.30693054,0.0,86.05158997,90.32540131,0.0,0.0,0.0,86.81054688,0.0
66,Euro area,EMU,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.13049316,99.14151764,99.15338135,99.16391754,99.16365814,99.16539764,99.16616058,99.21884155,99.27033997,99.32776642,99.38095093,99.43818665,99.49742126,99.55677795,99.56072998,99.62772369,99.71064758,99.72367859,99.70755768,99.74008942,99.7144928,99.73140717,99.75341034,99.74358368,99.74646759,99.74388123,99.75332642,99.75785065,99.75135803,0.0,0.0
67,Eritrea,ERI,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.48339844,0.0,0.0,0.0,0.0,0.0,82.57652283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Spain,ESP,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.64257813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.56967926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.53495789,99.50209045,0.0,99.5581131,99.60260773,99.55731964,99.68636322,99.74597168,99.70571899,99.64289093,99.68681335,99.69419098,99.60605621,0.0,0.0
69,Estonia,EST,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90450287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.81336212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95903778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Ethiopia,ETH,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.08016968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,33.29975128,0.0,47.04113007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,European Union,EUU,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.16352081,99.17198944,99.18118286,99.18969727,99.19151306,99.19436646,99.19667053,99.24546051,99.2928009,99.34243011,99.38928223,99.38153839,99.42849731,99.47844696,99.49485779,99.54936218,99.61473846,99.62236023,99.61499786,99.63858795,99.62654114,99.6987381,99.72039032,99.72125244,99.72955322,99.73426819,99.74604797,99.75354767,0.0,0.0,0.0
72,Fragile and conflict affected situations,FCS,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.98474884,60.39245987,60.77725983,61.15550995,61.56481934,61.89936829,62.14168167,63.10353088,63.35393143,63.78248978,64.34526825,64.84671783,65.29315186,66.09725189,66.38464355,66.80951691,66.80477905,67.06018066,66.97762299,64.35614014,64.33183289,64.14089966,61.74126816,62.16249084,64.10547638,64.68929291,65.13439941,66.02115631,66.77365875,67.55712891,0.0,0.0
73,Finland,FIN,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Fiji,FJI,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,France,FRA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Faroe Islands,FRO,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Micronesia, Fed. Sts.",FSM,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Gabon,GAB,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1140213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.42925262,0.0,0.0,0.0,0.0,0.0,0.0
79,United Kingdom,GBR,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Georgia,GEO,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.86235809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.72914124,0.0,0.0,0.0,0.0
81,Ghana,GHA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4887085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.23452759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Gibraltar,GIB,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Guinea,GIN,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.47280025,0.0,0.0,0.0,0.0,0.0,0.0,34.06903839,0.0,0.0,0.0,0.0,0.0,0.0,21.79673004,0.0,0.0,0.0,37.21017838,0.0,0.0,0.0,0.0
84,"Gambia, The",GMB,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.39434052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.12097931,0.0,0.0,0.0,0.0,0.0
85,Guinea-Bissau,GNB,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.80347061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.90364838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75632095,0.0,0.0,0.0,0.0
86,Equatorial Guinea,GNQ,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.62423706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.69999695,0.0,0.0,0.0,0.0
87,Greece,GRC,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.88445282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.97937775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.99115753,0.0,0.0,0.0,99.52480316,0.0,99.67996216,0.0,99.46972656,0.0,98.90698242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Grenada,GRD,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,99.07742309999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,0.0,0.0,0.0,0.0
89,Greenland,GRL,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Guatemala,GTM,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.72151184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.39067841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.94236755,89.77037048,93.26924896,0.0,0.0,0.0,0.0
91,Guam,GUM,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.90540314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.84761809999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Guyana,GUY,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.67021942,0.0,0.0,0.0,0.0,97.03701019,0.0,0.0,0.0,0.0
93,High income,HIC,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,"Hong Kong SAR, China",HKG,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Honduras,HND,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.91031647,0.0,0.0,0.0,0.0,0.0,95.05452728,0.0,0.0,95.87750244,96.92601013,95.98721313,96.29856109999999,96.29225922,96.99961090000001,97.2456131,0.0,0.0
96,Heavily indebted poor countries (HIPC),HPC,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.69641113,49.5060997,49.88777924,50.47653961,51.02349091,50.81906128,50.61309814,50.89646149,51.23308182,51.21731186,51.81175995,52.522789,52.18780899,52.98178864,53.95088959,54.81158829,55.06198883,56.04222107,57.9785881,57.28097916,55.97941971,57.92694092,57.60218048,58.71720886,59.96437836,63.40975189,65.14614868,65.86794281,67.38559723,68.40795135,69.61312103,0.0,0.0
97,Croatia,HRV,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.60440063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.6532135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.73571777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Haiti,HTI,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.05302048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.68945313,0.0,0.0,70.48078156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Hungary,HUN,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.31812286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0
100,IBRD only,IBD,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,67.01377106,67.14969635,67.57843781,68.83138275,70.07569885,71.31040192,72.44255066,73.73818207,74.57102966,75.66668701,76.61271667,77.52557373,78.71671295,79.18167877,79.81964111,80.52619934,80.95246887,81.4808197,81.76331329,82.19210052,82.65454865,83.18325043,84.88957214,85.60012054,86.13218689,87.19712067,87.22348785,87.94275665,88.62773132,89.7457962,89.76258087,90.34581757,91.07425690000001,91.82415009,92.0499115,92.26303101,92.67933655,93.18055725,93.62555695,94.06648254,94.41233826,94.75739288,0.0,0.0
101,IDA & IBRD total,IBT,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,0.0,0.0,0.0,0.0,0.0,63.818859100000005,63.93852997,64.31276703,65.34314728,66.36547089,67.3837204,68.32972717,69.43618011,70.17366791,71.13263702,71.97091675,72.73777771,73.78560638,74.27066803,74.87415314,75.52055359,75.85917664,76.28143311,76.522789,76.96066284,77.39212799,77.90450287,79.29705811,79.93376923,80.51461029,81.01159668,81.20024872,81.89324951,82.53098297,83.69602966,83.65068054,84.13027954,84.55506897,85.27890015,85.53843689,85.78961945,86.13327789,87.13729858,87.40384674,87.88352966,88.21691132,88.58551025,0.0,0.0
