48,Cuba,CUB,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,63.60025024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.66384888,96.48529816,97.29572296,96.99481964,96.21446228,97.73420715,97.93820190000001,97.13639832,97.02545929,95.48683929,96.13803101,96.08416748,97.59951782,96.94496918,97.08428955,94.85948181,96.40791321,95.76017761,0.0,0.0
49,Curacao,CUW,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Cayman Islands,CYM,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Cyprus,CYP,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,97.08783722,97.33773804,96.24524689,66.11312866,94.23274994,96.75267029,98.99082184,99.22251892,98.75047302,97.86416626,100.0,98.58184052,99.00424194,98.58734894,98.95989990000001,97.81658936,98.48397827,97.80314636,99.71305084,0.0,99.18343353,99.19320679,98.90715027,99.81083679,0.0,0.0,0.0,0.0,96.2937088,98.73726654,0.0,98.64463043,97.25357819,97.71375275,99.6594696,98.7766571,96.77207947,0.0,0.0,0.0,0.0,95.98895264,91.77639008,97.01439667,0.0,0.0,0.0,0.0
52,Czech Republic,CZE,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.61692047,98.67803955,98.9185791,98.12554932,98.58659363,98.68106079,99.20030975,98.54255676,98.85301208,99.79814148,99.0694809,99.23052216,99.38246155,99.4706192,99.39006042,99.54399872,99.56168365,0.0,0.0,0.0
53,Germany,DEU,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.84747314,99.69349670000001,99.75981903,99.65908813,0.0,0.0,99.42417908,99.67803955,99.1993103,99.05496216,99.35121918,99.34664154,98.41706085,97.98651123,96.08846283,0.0,96.78482819,96.95562744,0.0,96.26451874,0.0,0.0,0.0,0.0,0.0,0.0
54,Djibouti,DJI,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.78392792,0.0,0.0,0.0,0.0,0.0,0.0
55,Dominica,DMA,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.78900146,80.17336273,0.0,0.0,84.82228088,88.60070801,0.0,90.38629913,95.97595978,85.91065216,0.0,0.0,77.44460297,0.0,0.0,0.0,0.0
56,Denmark,DNK,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,97.80634308,97.62763977,98.63584137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.14720154,98.70284271,99.04734039,99.57887268,96.91295624,99.67755890000001,98.67707062,98.93582916,98.16973114,98.94687653,93.29167938,99.9609375,0.0,0.0,0.0,0.0,0.0,99.77130127,99.87576294,99.93565369,0.0,0.0,0.0,91.21353912,0.0,0.0,98.77503204,99.51165009,99.16799164,0.0,0.0,98.81329346,99.48703766,99.93627167,0.0,0.0,0.0,0.0
57,Dominican Republic,DOM,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.73590851,75.19555664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.67857361,0.0,80.7603302,0.0,86.13667297,80.86025238,0.0,0.0
58,Algeria,DZA,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,64.87595367,63.278758999999994,64.24073792,67.98365784,67.98616028,69.00189972,72.18087769,71.87953949,70.99324799,73.98621368,77.23409271,80.97223663,84.85368347,90.85180664,87.25746918,88.21539307,85.94113159,86.97206879,87.83817291,89.24450684,88.0701828,89.96128082,87.39933777,90.00347137,91.57939911,0.0,92.92777252,93.14399719,95.42990112,95.56687927,95.56889343,95.42182159,95.12966156,92.17047119,94.68234253,94.69239044,0.0,97.10443878,95.1325531,94.55278015,97.67105103,94.53894043,94.63902283,94.06044006,95.98446655,0.0,0.0
59,East Asia & Pacific (excluding high income),EAP,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.51358032,87.07377625,87.89497375,88.19460297,88.49117279,88.64553833,88.99936676,89.71514893,86.83940887,83.96244049,81.17491913,78.80149078,82.64775085,86.57109833,89.44949341,90.05397034,89.71990204,87.04972839,82.57489014,78.45101166,89.53106689,92.20922852,94.04181671,0.0,0.0
60,Early-demographic dividend,EAR,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,49.26570129,48.71247101,48.84445953,47.475811,48.52262878,50.11779022,52.11536026,55.10316086,56.10319138,56.26557159,56.31610107,56.93865967,57.95962143,59.18093872,59.85105896,61.12594986,62.72605133,66.00657654,65.81102753,65.62093353,65.93963623,65.84925842,65.86067963,66.5025177,66.02024841,67.13847351,67.52726746,68.14273834,69.00569153,69.46707153,69.39891052,72.04872131,71.68000031,72.0141983,72.91737366,73.63867950000001,74.34676361,73.9582901,75.31986237,76.71726227,76.49494934,77.52410889,77.10350799999999,78.67289734,84.49952698,83.90775299,84.31668854,0.0,0.0
61,East Asia & Pacific,EAS,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.15229034,87.53360748,88.26564026,88.62368011,88.97077179,89.12780762,89.48683167,90.15744019,87.48638153,84.83055878,82.26142883,80.09587859999999,83.59120178,87.24524689,89.89932251,90.46911621,90.13300323,87.615448,83.43569183,79.62023163,89.97601318,92.42756653,94.11837769,0.0,0.0
62,Europe & Central Asia (excluding high income),ECA,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.97413635,96.17404175,95.84458923,96.55702209,96.58235168,96.04524994,95.71005249,95.82084656,95.76889801,96.25531006,96.5194397,96.81491852,96.50785828,96.82523346,97.18953705,97.41491699,96.58898163,96.27841187,98.53404999,96.90506744,95.52548218,95.7301178,95.55613708,93.81894684,95.60385132,95.84816742,0.0,0.0
63,Europe & Central Asia,ECS,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.58412933,96.21025085,96.14383698,96.18691254,96.58995819,96.13234711,95.73146820000001,96.35327911,96.28424835,96.65380859,96.76957703,97.00820923,96.98648834,97.18723297,97.33003998,97.36412048,96.86927795,96.74865723,97.72693634,96.92733002,96.26464081,96.3227005,96.24285889,95.49360657,96.5065918,96.62947083,0.0,0.0
64,Ecuador,ECU,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,45.97864151,48.56885147,56.88328171,51.21878815,56.59561157,57.50952148,57.56864166,67.91461182,60.38272858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.36051941,0.0,0.0,0.0,0.0,0.0,36.96981812,75.61435699,76.28704071,85.56210327,0.0,76.00778961,74.87188721,77.48709869,76.80239868,72.78678131,73.23224640000001,76.65718079,76.21627045,82.0443573,0.0,91.77600861,91.3345108,96.51952362,86.98132324,93.59755707,0.0,0.0,0.0,0.0,0.0,0.0
65,"Egypt, Arab Rep.",EGY,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,75.00508881,78.61312866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.47870636,99.24191284,95.22080231,98.10153961,98.96868896,0.0,94.24906921,0.0,0.0,0.0,96.6294632,0.0,0.0,0.0,0.0,0.0,0.0,97.03827667,0.0,0.0
66,Euro area,EMU,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,92.79340363,92.76367950000001,93.06345367,93.25628662,93.27828217,93.49056244,93.95501709,94.51370239,94.39296722,94.12097168,94.56175232,94.69463348,94.48509216,94.93430328,95.79061127,95.89569855,95.44257355,94.76914978,95.40284729,95.74413299999999,95.90522766,95.98819733,95.90476227,96.08744812,96.13050079,96.43061829,96.48558044,96.46103668,96.5200119,96.53526306,96.76416016,96.81507111,96.96975708,97.27513885,97.45702362,97.29045868,97.19348907,96.77162170000001,96.87069702,96.24786377,96.44748688,96.38999176,96.27176666,96.25128174,96.50803375,96.82718658,96.84104156,0.0,0.0
67,Eritrea,ERI,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.91031647,76.46192932,79.29273987,67.14492798,0.0,0.0,91.44999695,60.15010071,0.0,82.07996368,73.41416931,74.13436127,69.59375763,60.97768021,68.63321686,71.96472168,66.88272858,87.89576721,83.90518188,77.11575317,0.0,74.41338348,0.0,0.0,0.0,0.0
68,Spain,ESP,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3637619,94.18348694,93.43721008,93.97223663,97.22135162,95.98304749,99.79730225,0.0,0.0,96.67899323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.28379059,0.0,0.0,99.9977417,0.0,97.41853333,96.57463837,0.0,96.63761139,97.58370209,99.361763,0.0,0.0,0.0
69,Estonia,EST,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.03868866,0.0,0.0,97.16510773,99.252388,97.92514801,98.41966248,98.01538086,98.04679871,98.75331116,96.93862152,96.73188782,97.52496338,98.60179901,97.63272095,97.18267822,96.57491302,96.45722961,97.62779236,98.31994629,99.0446167,0.0,0.0,0.0
70,Ethiopia,ETH,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6346283,0.0,0.0,0.0,0.0,44.12247849,39.85852051,31.17263985,0.0,0.0,0.0,0.0,52.50022125,49.12445831,53.04376984,0.0,0.0,46.03884888,53.97317123,63.31156921,53.59500885,46.86159897,47.36442947,63.27904129,64.93464661,59.15626907,45.6092186,41.36816025,37.52888107,41.63076019,39.61484146,0.0,0.0,39.28728104,0.0,0.0,0.0,0.0
71,European Union,EUU,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,94.08059692,94.08912659,94.26946259,0.0,0.0,0.0,0.0,0.0,0.0,95.21118927,95.6243515,95.65544128,95.53504181,95.79554749,96.35090637,96.37107849,96.12641907,95.65229034,95.91149139,95.82639313,96.19779968,96.34233856,96.39733124,96.69815826,96.04148102,97.06421661,96.39434814,95.95475769,97.14424896,97.07787323,97.23583984,97.20300293,97.33181,97.55754089,97.60630035,97.47112274,97.28684235,97.07433319,97.12605286,96.98986816,96.91709137,96.91819,96.81049347,96.83950806,97.02233887,97.23146057,97.24842834,0.0,0.0
72,Fragile and conflict affected situations,FCS,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,45.29069138,44.70280838,50.13930893,50.15993881,50.70077896,51.61856079,52.63496017,53.08237839,52.87879181,52.59659958,52.17488098,51.09622955,52.21567917,52.80995941,52.81949997,55.27523041,56.14480972,56.822830200000006,54.9515419,54.64863968,54.80643845,54.60263062,56.08557892,56.5597496,56.436019900000005,57.03519821,57.8848114,58.16088104,57.73416901,58.30339813,60.27489853,60.93542862,62.79956055,63.00120926,62.88705063,63.14665985,63.64693832,64.05297852,61.55059052,60.09576035,59.60589981,62.936798100000004,58.08296967,58.73775101,59.13658905,59.98970032,59.56182098,0.0,0.0
73,Finland,FIN,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.69075775,96.64781189,96.64997864,99.27780151,98.65688324,99.8717804,99.73316193,99.82237244,99.29592896,99.44818878,0.0,98.73413086,99.49224091,99.32476807,100.0,99.59793091,99.89517975,99.84774017,99.99794006,100.0,99.45607758,99.79673004,99.27761841,99.91149902,99.36717224,99.98361206,99.55742645,99.77017212,99.96051788,99.89626312,0.0,0.0,0.0
74,Fiji,FJI,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.28721619,92.09781647,0.0,0.0,92.21231842,90.78642273,92.00713348,0.0,0.0,0.0,0.0,0.0,80.38329315,0.0,0.0,89.30349731,78.52774811,89.27584839,90.37426758,89.37883759,82.00785828,90.85397339,89.05136108,0.0,91.60041046,0.0,0.0,0.0,0.0,88.33998108,0.0,0.0,98.1205368,96.31163788,0.0,0.0,92.53427887,0.0,0.0,0.0
75,France,FRA,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,89.06147766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Faroe Islands,FRO,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Micronesia, Fed. Sts.",FSM,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Gabon,GAB,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,44.46680069,46.74074936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.09749985,0.0,0.0,59.24053955,42.17169189,61.89431,0.0,0.0,0.0,0.0,0.0,0.0,53.80870819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,United Kingdom,GBR,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Georgia,GEO,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75404358,100.0,94.12692261,90.09594727,89.73197937,88.70636749,0.0,0.0,96.10392761,94.38432312,98.59729004,0.0,89.04978943,99.83146667,98.71322632,0.0,99.13977051,98.8624115,0.0,0.0
81,Ghana,GHA,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,65.4469986,0.0,67.80805206,66.81491089,84.21675873,70.1680603,65.46083069,72.4468689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60592651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.97174072,84.57269287,64.74313354,0.0,0.0,0.0,0.0,0.0,68.69506073,0.0,0.0,0.0,0.0,82.28939056,0.0,0.0,83.20966339,82.37529755,0.0
82,Gibraltar,GIB,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Guinea,GIN,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71108055,36.61869812,37.26213837,30.59819031,31.71441078,34.94382858,36.7751503,58.1347084,40.27682114,60.92565918,67.51428986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.15808868,67.33062744,70.4223175,71.34237671,49.49964142,56.54082108,56.16075134,0.0,54.08670044,0.0,64.99507904,0.0,0.0,0.0,0.0,0.0
84,"Gambia, The",GMB,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,85.38455963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.90364075,0.0,61.56663895,55.25159836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.12679291,0.0,78.18096161,71.81591034,0.0,0.0,66.21819305,75.01409912,56.24177170000001,0.0,76.2379837,65.22289276,61.83779144,0.0,72.141922,0.0,0.0,65.98509216,81.88252258,72.41716003,79.93132782,79.72692871,77.05426025,0.0,0.0,0.0
85,Guinea-Bissau,GNB,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54528999,8.148889542000001,10.93554974,11.97210979,17.21212006,15.03359985,0.0,0.0,0.0,7.469029902999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Equatorial Guinea,GNQ,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2557106,64.32935333,58.29545975,72.05699158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Greece,GRC,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,94.06318665,94.53038788,93.45416259999999,92.04917145,97.33834076,98.10401917,97.56326294,95.94061279,92.3013382,100.0,97.17250824,99.60352325,99.36945343,99.78488922,98.52591705,92.08914948,0.0,97.79580688,0.0,0.0,99.56723022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.98589325,99.10330963,97.15080261,0.0,0.0,0.0,93.19400787,94.24873352,91.20033264,91.78765106,0.0,95.68807220000001,0.0,0.0,0.0
88,Grenada,GRD,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Greenland,GRL,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Guatemala,GTM,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,32.79698181,37.29203033,37.80913925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.48134995,0.0,0.0,0.0,54.00836945,48.651760100000004,58.80142975,0.0,0.0,60.75138855,61.96289063,61.74488068,64.04721069,78.82613373,67.89878845,70.68491364,65.35424805,66.84776306,71.47572327,74.4270401,0.0,79.23603821,0.0,0.0
91,Guam,GUM,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Guyana,GUY,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.20240784,76.49565887,71.11110687,0.0,85.40921783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.92031097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.59069061,0.0,0.0,94.71764374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,High income,HIC,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,91.51856995,91.44956207,91.45378113,91.62661743,91.47187042,91.93036652,92.15341187,92.78867340000001,92.86515045,92.89434052,92.96710205,93.07975006,93.07482147,93.06851196,93.43859863,93.39073181,93.23332977,93.03630829,93.30023956,93.47435759999999,93.6135025,93.50682831,93.55960083,93.48055267,93.04412079,93.18292999,92.97489166,93.55792236,94.92733765,95.09475708,95.14713287,95.04176331,94.59532166,95.41203308,95.05561066,95.53679657,95.41636658,95.44555664,95.02471924,95.13018036,95.17740631,95.47450256,95.33245087,95.15957642,95.21021271,95.16829681,95.06780243,0.0,0.0
94,"Hong Kong SAR, China",HKG,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.69554901,98.10959625,98.42910004,98.74400329999999,98.34236908,97.34465027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.72151184,99.97006226,0.0,0.0,99.5041275,0.0,0.0,99.27662659,99.10077667,98.9243927,98.86473846,98.26960754,98.27581024,99.14566803,0.0,0.0
95,Honduras,HND,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34772873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.3183136,58.86909103,58.05538177,48.35279846,61.03834152,57.95365906,49.71092987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.72393036,0.0,78.75386809999999,74.86779785,83.83437347,78.32189941,73.01766205,72.634552,76.68772888,0.0,84.44889069,84.64955139,0.0,0.0
