Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.32682074,28.35938694,29.01371038,29.41134552,29.61691299,30.63494457,31.38945643,31.96567712,32.65358332,33.51046607,33.25079015,34.24767656,35.35208194,35.99929886,36.69865231,37.68802622,39.00139992,40.4378837,40.87593488,41.42186245,41.20597397,42.98562676,45.18656107,46.29745276,47.59711119,48.03828268,48.91545467,,
Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.46178818,61.99187469,63.52145386,65.04797363,66.56837463,68.07959747,66.9,71.06227875,72.52761841,73.97154236,75.39250946,76.79507446,79.63,80,80.95292664,82.34248352,83.74394226,88.9,86.16,88.06829071,89.54928589,91.04530334,92.5533371,91.75,95.59343719,97.11949158,98.6460495,,
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.03698158,29.92145157,31.80541229,33.68631363,35.56109619,37.42670441,39.28007126,41.11814499,42.93786621,44.73617172,46,48.26846695,50.01306534,51.75137711,53.48947144,55.23340607,56.98924255,58.76305389,60.55938339,62.3767395,64.53152025,66.06251526,67.92493439,69.7963562,71.67379761,73.55422974,75.43517303,,
Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.61288452,65.70444489,66.79550171,67.88349915,68.96537018,70.03807068,71.09853363,72.14369965,73.17051697,74.17591858,73.6,76.12239838,77.07408905,78.0194931,78.96468353,81.6,80.87863922,81.85954285,82.86296082,83.88741302,84.92988586,85.98738098,89.3,86.4,89.21994019,90.30747223,91.39550018,,
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.33401489,97.51725006,97.69996643,97.87963104,98.04629517,98.20836639,98.35820007,98.49276733,98.60926056,98.70584106,98.78269196,98.84263611,99.9,98.93213654,98.97354126,97.93505412,99.0796051,99.15492249,99.2495575,99.36373138,99.49563599,99.64033508,100,99.89849854,100,99.99349976,100,,
Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.53626251,25.68720436,27.83763504,30.6,32.12625885,34.25833893,36.37817764,38.48272324,42.6,42.63368607,44.67551041,46.69892502,48.70999146,48.3,52.71933746,54.72974396,55.09345008,58.7923317,60.5,62.93895721,65.04080963,64.06256,69.28656006,70.7,78.3,75.71527863,79.3,,
Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.429067135,7.474211216,8.518845558,9.560420036,10.59587669,11.62215614,12.636199,13.63494682,14.61533928,16.4,16.51034546,17.42796135,18.33323097,19.23221779,20.13098335,20.2,21.95210457,22.88658714,23.84358788,24.82161713,25.81767082,26.82874298,26.2,28.88393211,29.92204094,30.96315193,33.5,,
"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.23235321,17.50630569,18.77974892,17.7,21.31439972,22.56948662,23.81233978,25.03989601,26.24909782,27.43688583,34.3,29.74814606,30.88222504,32.01002121,33.13759613,30.4562675,35.41633606,36.57962418,37.76543808,38.97227478,40.19713593,41.43701935,42.68891525,44.5,45.21674347,46.48666382,47.75708771,,
Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.265749454,0.541686714,1.192769289,1.837733626,2.473520517,3.097071171,3.705326319,4.295226574,4.863713264,5.409247398,5.936371803,6.451149464,6.959643364,7.467916489,7.982031822,14.5361991,9.052042007,9.618552208,4.7,6,11.43223,12.06482601,12.70643425,17.2,14.00467014,14.65579033,,
Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.59144211,59.01051712,59.42907715,59.8445816,60.25396729,60.6541748,61.04214859,61.41482162,61.76914597,62.10205078,62.41200638,62.70355225,62.98274994,63.25566483,63.52836227,63.80689621,64.09733582,64.40574646,64.73667908,65.08863831,65.45861816,66.1,66.24063873,66.64666748,67.05870819,67.47374725,67.88928986,,
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.56082916,82.03704834,82.51274872,82.98539734,83.45192719,83.90927887,84.35438538,84.78421021,85.04,85.58572388,85.95281982,86.30150604,86.6378479,86.96790314,87.29773712,87.63341522,87.98100281,88.34655762,90,89.14373016,89.57085419,88.8,90.46715546,90.93032837,91.39950562,91.87168884,92.34436798,,
Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.18920135,61.46566772,62.74162292,64.01451874,65.28129578,60.8,67.78425598,69.01432037,70.22603607,70.9,73.318205,73.73262024,78.667838,78.512204,77.12960052,78.26552582,83.730998,80.5791626,81.76748657,82.97683716,84.20420837,84.026414,86.70101166,87.96443176,85.494371,90.50629425,91.77922821,,
Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.21060181,68.88869476,69.56626892,72.376631,70.90919495,71.56842041,72.21540833,72.84710693,73.46044159,74.05236816,74.62134552,75.17190552,75.71012115,76.2420578,76.77376556,77.5,73.38258786,78.4282074,79.01815796,77.6,80.25813293,80.90215302,81.55818939,82.22323608,86.9,83.56835175,84.24290466,,
High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.45072626,99.50182955,99.52296265,99.54646139,99.56939102,99.57737924,99.6278739,99.65328205,99.68369796,99.69288327,99.72569965,99.73074158,99.74673781,99.79375986,99.78492848,99.80235797,99.83606181,99.84081394,99.86158157,99.89130801,99.90273416,99.92730228,99.94732796,99.95028667,99.96880876,99.96880567,99.97673236,,
"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.74451828,54.781937,58.913112,61.100156,64.733947,66.122022,61.68112,64.794754,66.859519,67.394103,67.61672211,68.81343079,63.141137,65.090464,67.113528,68.903309,71.266448,73.548187,76.396899,78.269685,80.984668,82.195298,83.607727,87.184881,88.653773,89.98171,87.57662964,,
Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.51412904,10.81989727,11.71657986,12.03780193,12.61980045,13.61698218,14.68007195,15.27028283,16.35826292,16.98570894,18.31082939,18.68118656,19.30788778,20.66878794,21.66329573,21.80433387,23.61147591,25.45487096,26.01405106,26.56192563,27.88910528,28.26713314,31.04256015,31.57983857,34.12422457,34.53462804,38.58563645,,
Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.00139809,28.4739666,28.94602776,29.41502762,29.87791061,31.3,30.77308464,31.1992569,31.60707664,31.99348068,33.7,31.542382,33.03467178,31.6,33.68727493,34.01931,33.9,34.72515488,35.10958099,35.51503754,35.93851852,36.37701416,37.9,37.28705597,37.75259018,38.22112656,38.69016647,,
Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.11653312,76.21501762,77.64122481,78.5574987,78.97498092,79.79410693,80.74064158,81.82902481,82.57443086,83.98725785,84.08709929,83.31498313,85.50155115,86.10664938,86.46590194,87.29643599,88.18614418,88.76746379,89.55502025,90.76400308,91.45729674,89.19590772,92.85007626,92.91609288,93.34569185,95.43291254,94.55678837,,
IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.99171879,66.30044162,67.54669851,68.37791702,68.7657271,69.59511996,70.5400278,71.4109556,72.22996577,73.58066421,73.74038587,73.24032045,75.07621082,75.85391822,76.0550651,76.89793123,77.89622745,78.54320602,79.18188948,80.30579724,80.70229778,79.48829831,82.51632447,82.66827619,83.30465413,84.896413,85.28468377,,
IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.25452972,25.8760152,26.86624229,27.83870729,28.58643907,29.92736444,31.32877043,31.82350857,33.36793098,34.93326573,35.78098841,36.73980243,37.78431867,39.64706048,39.76033007,41.1089002,42.93491277,44.25423595,44.84271148,46.12889708,46.01688836,48.58861996,50.0412489,50.87204264,52.5471623,53.03586052,57.60864492,,
IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.75052856,45.79831391,47.64845503,49.2026263,49.88796772,51.13979988,52.30284587,53.36592623,53.86434176,56.71813009,56.43987162,58.04869624,58.51633965,61.48145975,60.49894143,62.07083597,62.45594169,65.17444949,64.51514049,66.35050927,64.38703506,68.65539252,68.79666166,69.74974646,71.17581581,69.57506444,75.52734171,,
Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.70114517,48.9,65.10918427,55.43,62.8,66.86,72.39,80.3,80.94,83.73,86.3,86.26,87.6,87.94,89.01,86.19462585,90.62,91.1,92.73,93.55,94.15,94.83,96,96.46425831,97.01,97.53736744,97.62,,
IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.39239136,15.80672274,16.37750338,17.07657906,17.87856038,19.28640449,20.82464123,21.04982391,23.13006436,24.06953926,25.4979581,26.15746904,27.5136809,28.85675364,29.53367965,30.78958348,33.33652056,33.97473725,35.17793935,36.19205298,36.97853889,38.70106457,40.7914417,41.552425,43.34124089,44.85585564,48.74181309,,
Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.29156113,44.93899536,46.58592224,50.9,49.86753464,51.49610519,53.1124382,54.71347427,56.29615784,60.1,59.39574432,55.8,62.3,63.92449188,64.4,66.93244934,67.9,69.98802185,71.5473175,75,76.3,67.6,79.9,79.59911346,81.23950958,88,84.52681732,,
Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.57950592,95.83211517,96.08421326,96.33325958,96.5761795,96.80992889,97.03143311,97.23764801,97.42551422,97.59195709,97.9,97.86053467,97.97327423,98.07955933,98.19033813,98.30693817,98.4,98.57985687,98.7438736,98.9274292,99.12870789,99.3441925,99.56376648,99.76177979,100,99.97505188,100,,
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.48020935,93.80567932,94.13063812,94.45253754,94.76832581,95.07492828,95.36929321,95.64836884,95.90908813,96.14839172,96.36474609,96.56269073,96.74828339,96.92759705,97.10668945,97.29161835,97.62211156,98.1,97.94059753,98.21245575,98.48660278,98,99.3,99.37960052,99.65541077,99.86218262,100,,
Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.334586,76.57942963,77.50783539,78.43318176,79.35240936,80.2624588,85.706045,82.04279327,82.90695953,84.554112,84.56950378,87.708112,86.681291,86.94269562,87.72522736,88.51361084,89.31389618,90.13214874,92,91.83472443,92.7145462,91.1,93.1,95.43212128,96.35400391,97.27888489,98.20426941,,
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8,97.41606903,97.60826874,97.79741669,97.98043823,98.14511108,98.3044281,98.9,98.57444763,98.68051147,98.7668457,98.83626556,99.5,98.94473267,99.17343682,99.05230713,99.12063599,98.8,99.30954742,99.4,99.57345581,99.72016907,99.5,99.94194031,99.98558807,99.99832153,100,,
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.72080994,97.89183044,98.05994415,98.22520447,98.38425446,99.9,98.67173004,98.79408264,98.89836884,97,99.04738617,99.09512329,99.13079834,99.16020966,99.18939972,99.22441101,99.76654765,99.33415222,99.41656494,100,99.63712311,99.79746835,99.87473297,99.95161438,99.98814392,100,100,,
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.318389893,4.614890099,5.910881042,10.9,8.490625381,9.768261909,11.03366089,12.28376484,14.5,14.72585011,15.9132328,17.08220673,18.23883247,16,20.5392971,21.69526291,22.86313248,24.04897118,25.25732994,23,19.2,28.99655342,30.27099991,31.55445671,36,41.6,56,,
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.17418671,99.26725769,99.35982513,99.44933319,99.53272247,99.60693359,99.66890717,99.8,99.74391174,99.75081635,99.73477936,99.70032501,100,99.60044861,99.54714203,99.44230769,99.46412659,99.44654083,99.45146942,99.47743225,99,99.58042145,99.8,99.73147583,99.8,99.90655518,99.99610138,,
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.105638802,0.477305949,0.570303142,2.769064426,4.958648682,7.135995865,9.298048019,18.67,13.56402969,16.6,17.74428177,19.81285667,19.3,23.93721771,20.5,28.08494759,30.18273354,26.4,34.44437408,31.1,38.7781105,40.96450424,43.15990829,56.1,47.56573868,49.77065659,,
Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.55973244,33.67414093,35.78803635,37.89887619,40.00359344,42.09913635,44.18244171,46.25045395,48.30010986,50.32835007,52.33364105,54.32052231,56.29505539,58.26330566,60.23133087,69.67640546,64.190979,66.19472504,68.22099304,64.19,63.16773671,74.4139328,76.50628662,78.60765076,80.71501923,90.55818141,84.93627167,,
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.54239655,88.12861633,88.71432495,89.29698181,89.87351227,90.44087219,90.99599457,91.53582001,92.05728912,92.55734253,93.03444672,93.53,93.93949127,94.37955475,94.81939697,95.26508331,95.72267914,96.19823456,96.69631195,97.21542358,97.75255585,98.31338501,98.86421204,99.36647797,99.73669434,99.93001556,100,,
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.91490668,86.13246561,86.23896443,87.07115241,87.95065319,88.05031094,89.13044194,89.59300714,90.24451795,90.90690418,91.23757619,91.60153993,92.16086523,92.39328818,92.78369952,93.18422785,93.8664742,94.22459085,94.97776298,95.1967166,95.57054389,95.91387917,96.26827552,96.70373685,96.67867669,96.95127813,97.55271698,,
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.30261421,18.12535286,20.94758224,31,26.57980156,25,32.17531586,34.95165634,37.70964432,40.44621658,43.15983963,45.85504913,46.3,48,53.89085388,57.2,57.0410587,61.97924423,66,67.46946716,70.24311066,70,76.36662775,78.64215851,81.45786285,89.7,87.09577179,,
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.90869904,98.08947754,98.26875305,98.44447327,98.61398315,98.77430725,98.9223938,99.0552063,99.16995239,99.26478577,99.33989716,99.39809418,99.44422913,99.48410034,99.9,99.5692215,99.38381709,99.9,99.9,99.87830353,99.94880676,99.68401095,99.99830627,100,100,100,100,,
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011186852,0.044350129,0.244776547,3,1.75265646,1.9,5.146131039,4.1,8.599683762,9.8,9.4,13.84009171,19.8,,
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.83592987,99.84741974,99.85840607,99.86633301,99.86814117,99.86076355,99.84116364,99.80625916,99.75299835,99.67832947,99.8,99.4646759,99.33629608,99.20162964,99.06674194,98.93770599,98.82056427,98.7213974,98.6447525,98.58912659,98.55153656,98.52895355,98.51839447,98.5168457,98.52130127,98.52876282,98.53672791,,
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.72320557,84.32457733,84.92544556,85.52325439,86.11493683,86.69744873,87.26772308,87.8227005,88.35932922,88.87454224,89.3667984,89.9,90.30214691,90.75736237,91.2123642,91.67320251,92.14594269,92.63665771,93.14989471,93.6841507,94.2,94.80374146,95.34342258,95.9713974,96.56573486,97.16307831,97.76091766,,
Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.56233307,86.74694682,86.89156176,87.67678181,88.50213815,88.6397508,89.6304728,90.09427038,90.73484488,91.3400814,91.70512364,92.03757599,92.61586642,92.91446414,93.23054623,93.617202,94.28312052,94.60620943,95.30889618,95.55986264,95.91093438,96.26092842,96.61147049,97.00028371,97.01316806,97.25275587,97.79759412,,
Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.086144186,10.55157309,11.06182048,11.69557146,12.63943972,13.98344325,15.63871783,15.78480379,17.94978262,18.94011778,20.47799114,21.0546376,22.66631628,24.08972784,24.70025489,25.8447656,28.54694839,29.43937477,30.45335857,31.45525102,32.51407442,34.15507525,36.4183428,37.1199203,38.70196383,40.70388308,44.78736244,,
Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.736738936,9.350031165,10.00632782,10.16685993,10.7707928,11.88932604,13.39632577,13.74191201,14.93303345,15.89596334,17.92875904,17.41952175,18.70563088,20.32751065,20.70459888,21.45287833,23.71824083,25.49323409,26.01106001,27.13759862,27.97380595,28.79061822,31.41119181,32.09678242,33.58083179,34.47002293,38.88816816,,
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.93764114,54.63951111,56.34087372,58.03917313,59.73135757,61.41436386,63.0851326,64.74060822,66.37773132,67.99343109,69.58618927,63.6,80.7,74.27824402,75.8337326,77.39506531,78.9683075,80,82.17324829,83.80799866,85.3,87.76,88.80839539,90.2,92.19206238,93.88990021,95.58823395,,
Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.76458244,48.03035767,50.73610684,52.43164421,53.01678808,54.64805928,56.47153623,58.07821094,59.6548305,62.31750366,62.38616426,61.31261543,64.9585775,66.40317542,66.81515538,68.51963959,70.06680941,71.26970496,72.49757463,74.62565651,75.17881158,72.56042002,78.57324822,78.85592197,80.09573383,83.51609334,83.41529478,,
Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.11219872,65.42242202,66.69031701,67.5369222,67.93415461,68.78584293,69.75605402,70.64866453,71.48765532,72.86918526,73.04091934,72.54698396,74.4164573,75.20703737,75.42616023,76.28857999,77.30522439,77.97165591,78.62638219,79.76679158,80.18152501,78.95937555,82.06232813,82.22626701,82.87741309,84.49946718,84.90109562,,
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01357957,0.061689552,0.301523358,0.956824481,4.258760108,3.629649639,5.303376675,6.97081995,6.8,10.31110764,9.7,13.69901657,15.42447567,17,18.93547249,20.71500206,22.50654793,24.30710411,27.8,27.92323875,29.73330879,,
Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.70144926,90.32154383,90.58297387,91.1323098,91.64026683,92.04177227,92.59902423,92.87296886,93.50938906,93.90812901,94.12293853,94.67040822,95.23768233,95.49616454,95.79774803,96.37359552,97.07414271,96.96287713,97.39576497,97.85456756,98.38573337,98.55426829,98.81804984,98.97548484,98.92011783,99.11703752,99.2230578,,
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
