,Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
52,Czech Republic,CZE,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Germany,DEU,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Djibouti,DJI,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Dominica,DMA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Denmark,DNK,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Dominican Republic,DOM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.53607941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.17709351,0.0,0.0,0.0,0.0,88.27716827,0.0,0.0,89.69730377,90.22557068,90.22416687,91.25051117,92.147789,92.32106018,93.76412964,0.0,0.0
58,Algeria,DZA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.83992004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.07508087,0.0,0.0,0.0,63.91878891,0.0,67.54875183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,East Asia & Pacific (excluding high income),EAP,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,50.35374832,50.57386017,52.00460052,53.53424072,54.27177048,56.42626189999999,57.37454987,59.30796814,60.70820999,62.047939299999996,63.25168991,64.76122284,70.58862305,71.57598877,71.50911713,73.19297028,73.90480042,74.59719849,75.34249878,76.0806427,76.81330872,84.89260864,85.41986084,85.89454651,86.47573853,86.9389801,87.47122192,88.02420807,88.73941803,89.23140717,89.81970215,91.38323975,91.74336243,92.21444702,92.36171722,92.24384308,92.55235291,92.67822266,93.20381927,93.36968994,93.56639862,0.0,0.0
60,Early-demographic dividend,EAR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,37.15837097,37.50685120000001,38.22058105,38.97362137,39.67763138,39.78490829,40.9056015,41.936798100000004,42.72412872,43.74433136,44.53636932,45.35852051,46.33724976,46.73191071,47.55039978,48.66498184,49.37670898,50.37921143,51.17374039,52.15898895,53.14868927,54.06229019,54.87277985,57.75888062,58.56700897,59.42136002,60.07392120000001,60.746730799999995,61.79616165,62.73355865,61.55181122,63.23373032,63.99486923,65.01609039,66.1337738,68.19773102,68.11016083,69.73565674,70.36969757,71.35424042,71.95249176,72.66564941,0.0,0.0
61,East Asia & Pacific,EAS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,57.18199158,57.30501175,58.46760178,59.71049881,60.26602936,62.05485916,62.79792023,64.39631653,65.5425415,66.64788055,67.64600372,68.92459869,73.98181152,74.81887054,74.78901672,76.25257874,76.85755157,77.44339752,78.07882690000001,78.72190094,79.35140228,86.44493103,86.90949249,87.32657623,87.83519745,88.24179840000001,88.70896912,89.19515991,89.8296814,90.26026154,90.77854919,92.16631317,92.4850235,92.90348053,93.03504944,92.93042755,93.20600891,93.31952667,93.78897095,93.93781281,94.11434937,0.0,0.0
62,Europe & Central Asia (excluding high income),ECA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.40444183,92.28243256,92.47022247,92.62174225,92.80457306,93.01943207,93.12288666,93.3707962,93.53147888,93.7196579,93.90242767,94.08289337,94.27049255,94.54593658,94.71988678,95.24471283,95.34541321,95.36212921,95.46839905,95.59394073,95.70462036,95.88552094,96.13495636,96.08899689,96.23934937,96.31326294,97.13372803,97.56463623,97.93379211,98.12745667,98.19782257,98.23735809,98.27967072,98.40129852,0.0,0.0
63,Europe & Central Asia,ECS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.11801147,95.40309906,95.478302,95.6414566,95.74417114,95.85630035,95.96800995,96.07785034,96.22267151,96.40525055,96.53778839,96.84307098,96.94190979,97.00126648,97.10076904,97.19226074,97.29032898,97.3957901,97.4997406,97.5280838,97.5940094,97.63706207,97.98980713,98.19815826,98.43038177,98.53955841,98.59316254,98.62377167,98.65670013,98.72943115,0.0,0.0
64,Ecuador,ECU,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.40522766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.19332886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.69709015,0.0,0.0,0.0,0.0,0.0,90.86557007,91.12256622,90.91754913,90.47010803,90.22081757,90.95168304,92.21807861,93.25386047,93.25662231,93.31452942,0.0,0.0
65,"Egypt, Arab Rep.",EGY,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,22.43800926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.39266968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.59531021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.79796028,57.81190872,0.0,0.0,0.0,63.51580811,0.0,65.75666046,67.17986298,0.0,0.0,0.0,65.50569153,0.0
66,Euro area,EMU,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.59552002,96.67849731,96.76737976,96.85050964,96.9263916,97.00853729,97.08805084,97.22357941,97.36109161,97.48203278,97.64144897,97.75865936,97.87133789,97.98294067,98.05529785,98.16020203,98.20072937,98.18045044,98.30715942,98.30108643,98.31783295,98.2793808,98.31902313,98.49479675,98.55319977,98.61003113,98.6427002,98.67655182,98.7230835,0.0,0.0
67,Eritrea,ERI,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.22441864,0.0,0.0,0.0,0.0,0.0,54.80107117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Spain,ESP,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.93692017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0510025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.23088074,96.92514801,0.0,97.26032257,96.88684082,96.92597198,97.00450134,97.06556702,97.21804047,97.4405365,97.48735046,97.54712677,97.69535828,0.0,0.0
69,Estonia,EST,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.60147858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.76006317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90947723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Ethiopia,ETH,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51498032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.79999924,17.97719955,0.0,28.921640399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,European Union,EUU,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.09227753,97.16577911,97.24330902,97.31156921,0.0,97.44072723,97.50602722,97.62325287,97.7396698,97.84687042,97.98336029,98.06030273,98.16004944,98.2579422,98.33067322,98.41998291,98.4691925,98.46375275,98.5545578,98.55745697,98.57917786,98.60845184,98.63986206,98.76104736,98.80419159,98.84626007,98.87213135,98.89868164,98.93312836,0.0,0.0
72,Fragile and conflict affected situations,FCS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.20384979,45.75864029,45.91122818,46.38602829,46.79909897,47.30693817,47.5278511,48.58407974,49.33972168,49.94466019,50.83747864,51.70043945,52.38412094,53.58184052,54.30104828,54.59793091,55.04552078,55.51884842,55.80437851,53.83523941,54.06811142,53.81269073,51.95911026,52.42943954,51.87321091,52.35852051,52.18611908,53.17359161,53.71908951,54.28536987,0.0,0.0
73,Finland,FIN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Fiji,FJI,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,France,FRA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Faroe Islands,FRO,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Micronesia, Fed. Sts.",FSM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Gabon,GAB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.32630920000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.87896729,0.0,0.0,0.0,0.0,0.0,0.0
79,United Kingdom,GBR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Georgia,GEO,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.55284882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.51457977,0.0,0.0,0.0,0.0
81,Ghana,GHA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.79196167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.29469299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Gibraltar,GIB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Guinea,GIN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.743069649,0.0,0.0,0.0,0.0,0.0,0.0,18.23867989,0.0,0.0,0.0,0.0,0.0,0.0,12.19194984,0.0,0.0,0.0,21.96228027,0.0,0.0,0.0,0.0
84,"Gambia, The",GMB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.06155014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57535172,0.0,0.0,0.0,0.0,0.0
85,Guinea-Bissau,GNB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.588259697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.49420929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76851082,0.0,0.0,0.0,0.0
86,Equatorial Guinea,GNQ,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6230011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.40000153,0.0,0.0,0.0,0.0
87,Greece,GRC,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.31999207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.353302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.23941040000001,0.0,0.0,0.0,90.76541138,0.0,91.81246948,0.0,91.84761047,0.0,96.50211334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Grenada,GRD,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,97.58978271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.59999847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.59999847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.59999847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.59999847,0.0,0.0,0.0,0.0
89,Greenland,GRL,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Guatemala,GTM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.29265976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.34138107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.42803955,72.12758636,76.37065887,0.0,0.0,0.0,0.0
91,Guam,GUM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.46308136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3085022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Guyana,GUY,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.25198364,0.0,0.0,0.0,0.0,85.03460693,0.0,0.0,0.0,0.0
93,High income,HIC,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,"Hong Kong SAR, China",HKG,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Honduras,HND,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.22360229,0.0,0.0,0.0,0.0,0.0,83.45276642,0.0,0.0,84.72502899,84.93026733,85.05148315,85.284729,87.02599335,87.89369965,88.93486023,0.0,0.0
96,Heavily indebted poor countries (HIPC),HPC,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.33073044,33.02590942,33.63636017,34.15203094,34.86124039,35.16112137,35.45537186,35.92821884,36.65427017,36.84132004,37.53348923,38.52782059,39.19388962,40.03030014,41.14741898,41.99060059,41.79957962,42.68627167,44.35773087,43.89982986,42.87477875,44.55368042,43.95637894,44.74745178,45.73273087,48.23862076,49.57801056,50.09254837,51.2506485,51.93003082,53.15018082,0.0,0.0
97,Croatia,HRV,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8172226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.08390045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.66590881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Haiti,HTI,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.52495956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.86146927,0.0,0.0,44.59944916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Hungary,HUN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.45413208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.09999847,0.0,0.0,0.0,0.0
100,IBRD only,IBD,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,51.93669891,52.04904938,52.31988907,53.17975998,54.01224899,54.55823898,55.61791992,56.38449097,57.50553894,58.50991058,59.387069700000005,60.27545929,61.22674942,64.06233978,64.80335999,65.2961731,66.33473969,67.03153229,67.64396667,68.26593781,68.92214966,69.60568237,73.76384735,75.31905365,75.82276917,76.39203644,76.84304809999999,77.39756012,78.17765045,78.80786133,78.26168059999999,79.18348694,80.25232697,80.75261688,81.33522034,82.42832947,82.97425079,83.34165192,83.63085938,84.15142059,84.54991913,84.92368317,0.0,0.0
101,IDA & IBRD total,IBT,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,0.0,0.0,0.0,0.0,0.0,49.17451859,49.30096817,49.58100891,50.34363174,51.11148834,51.59801102,52.53345108,53.23904037,54.22536087,55.125,55.92039871,56.68471146,57.56386948,59.99161148,60.69063187,61.21360016,62.16444016,62.7717514,63.34579849,63.98638153,64.61631012,65.29280853,68.76480865,70.2399292,70.77420807,71.09237671,71.57025909,72.0591507,72.76506042,73.46372223,72.99324799,73.75834656,74.52916718,74.99098969,75.55130768,76.49385834,76.80529022,77.67719269,77.91584778,78.47709656,78.82012177,79.24788666,0.0,0.0
