Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Japan,JPN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,3,,,,,,,,,,2.2,,,,,2,,1.8,
Kazakhstan,KAZ,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4,,,,,,,,,,32.7,,,,,,,,,,16,,,,,9.4,,7.9,
Kenya,KEN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,58.3,,,,,,,,,,36,,,,,31.5,,30.1,
Kyrgyz Republic,KGZ,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1,,,,,,,,,,37.6,,,,,,,,,,23.1,,,,,17.5,,15.7,
Cambodia,KHM,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2,,,,,,,,,,71.8,,,,,,,,,,33.4,,,,,24.1,,22,
Kiribati,KIR,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6,,,,,,,,,,48.3,,,,,,,,,,44.6,,,,,40.3,,38.3,
St. Kitts and Nevis,KNA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,,,,,,,,,,16.6,,,,,,,,,,10.6,,,,,10.4,,10.3,
"Korea, Rep.",KOR,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,,,,,,,,,,6,,,,,,,,,,3.3,,,,,2.8,,2.6,
Kuwait,KWT,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,,,10.1,,,,,,,,,,8.6,,,,,6.9,,6.4,
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.03010561,,,,,,,,,,25.3800382,,,,,,,,,,17.04561161,,,,,14.33583119,,13.87160126,
Lao PDR,LAO,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,,,,,,,,,,71.8,,,,,,,,,,53,,,,,45.8,,43.3,
Lebanon,LBN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,,,,,,,,,,16.3,,,,,,,,,,8.4,,,,,6.8,,6.4,
Liberia,LBR,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.8,,,,,,,,,,116.3,,,,,,,,,,64.2,,,,,53.9,,50.7,
Libya,LBY,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,21.4,,,,,,,,,,12.5,,,,,10.1,,9.4,
St. Lucia,LCA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,,,,,,,,,,13.9,,,,,,,,,,14.6,,,,,13.9,,13.3,
Latin America & Caribbean,LCN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,24.3,,,,,,,,,,16.4,,,,,13.7,,13.2,
Least developed countries: UN classification,LDC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3230017,,,,,,,,,,79.28933301,,,,,,,,,,54.08043398,,,,,45.11556424,,42.40555383,
Low income,LIC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,80.9,,,,,,,,,,55.5,,,,,46.6,,43.9,
Sri Lanka,LKA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,,,,,,,,,,12.8,,,,,,,,,,9,,,,,7.4,,6.8,
Lower middle income,LMC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4,,,,,,,,,,63.5,,,,,,,,,,44.9,,,,,37,,34.4,
Low & middle income,LMY,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.35416249,,,,,,,,,,55.26766231,,,,,,,,,,37.93798922,,,,,31.44887959,,29.50325256,
Lesotho,LSO,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.3,,,,,,,,,,74.5,,,,,,,,,,67.2,,,,,63.5,,59.8,
Late-demographic dividend,LTE,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.85612628,,,,,,,,,,25.28991617,,,,,,,,,,12.75886228,,,,,9.538606802,,8.543391064,
Lithuania,LTU,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,,7.7,,,,,,,,,,4.4,,,,,3.7,,3.2,
Luxembourg,LUX,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,3.6,,,,,,,,,,2.2,,,,,2,,1.9,
Latvia,LVA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,,,,,,,,,,10.4,,,,,,,,,,6,,,,,3.9,,3.3,
Morocco,MAR,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,,,,,,,,,,37.9,,,,,,,,,,24.6,,,,,19.4,,17.8,
Monaco,MCO,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,3.8,,,,,,,,,,2.9,,,,,2.5,,2.4,
Moldova,MDA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3,,,,,,,,,,23.4,,,,,,,,,,13.2,,,,,12.2,,11.8,
Madagascar,MDG,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.7,,,,,,,,,,62.8,,,,,,,,,,38.6,,,,,31.2,,29.2,
Maldives,MDV,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8,,,,,,,,,,31.4,,,,,,,,,,10,,,,,6.7,,6.1,
Middle East & North Africa,MEA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1,,,,,,,,,,31.6,,,,,,,,,,21.1,,,,,18.5,,17.7,
Mexico,MEX,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,,,,,,,,,,20.1,,,,,,,,,,13.3,,,,,11.4,,10.4,
Marshall Islands,MHL,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4,,,,,,,,,,29.1,,,,,,,,,,27.7,,,,,25.8,,24.5,
Middle income,MIC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.46147726,,,,,,,,,,50.20710769,,,,,,,,,,33.96000511,,,,,27.79101609,,25.90437485,
North Macedonia,MKD,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,,13.2,,,,,,,,,,8.6,,,,,9.9,,10.1,
Mali,MLI,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.2,,,,,,,,,,106.7,,,,,,,,,,72.6,,,,,63.3,,60.1,
Malta,MLT,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,6.2,,,,,,,,,,5.3,,,,,5.2,,5.1,
Myanmar,MMR,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7,,,,,,,,,,58.8,,,,,,,,,,43.8,,,,,36.7,,34.3,
Middle East & North Africa (excluding high income),MNA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.33793308,,,,,,,,,,33.83830401,,,,,,,,,,22.67263304,,,,,19.9790012,,19.14570986,
Montenegro,MNE,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,,,,,,,,,,11.8,,,,,,,,,,5.8,,,,,3.6,,3,
Mongolia,MNG,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,,,,,,,,,,39.4,,,,,,,,,,17.5,,,,,12.7,,11.7,
Mozambique,MOZ,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.7,,,,,,,,,,107.5,,,,,,,,,,65.9,,,,,52.7,,49.2,
Mauritania,MRT,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.2,,,,,,,,,,62.2,,,,,,,,,,55.6,,,,,49.8,,47.5,
Mauritius,MUS,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,14.1,,,,,,,,,,11.7,,,,,11.3,,10.3,
Malawi,MWI,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.2,,,,,,,,,,94,,,,,,,,,,50.7,,,,,37.6,,34.3,
Malaysia,MYS,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,,,,,,,,,,7.8,,,,,,,,,,5.9,,,,,5.9,,6.1,
North America,NAC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,,,,,6.2,,,,,,,,,,5.6,,,,,5.1,,4.9,
Namibia,NAM,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7,,,,,,,,,,43.5,,,,,,,,,,34.5,,,,,31.3,,28.5,
Niger,NER,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.6,,,,,,,,,,90.2,,,,,,,,,,57.1,,,,,47,,44,
Nigeria,NGA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,102.3,,,,,,,,,,73.2,,,,,61.9,,58.2,
Nicaragua,NIC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,,,,,,,,,,27.9,,,,,,,,,,16.9,,,,,13.9,,13,
Netherlands,NLD,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,4.6,,,,,,,,,,3.4,,,,,3.1,,3,
Norway,NOR,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,3.5,,,,,,,,,,2.3,,,,,1.9,,1.9,
Nepal,NPL,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7,,,,,,,,,,56.1,,,,,,,,,,34.5,,,,,27.4,,25.3,
Nauru,NRU,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,,,,,,,,,,29.8,,,,,,,,,,28.2,,,,,25.6,,24.3,
New Zealand,NZL,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,5.4,,,,,,,,,,4.6,,,,,4.1,,3.9,
OECD members,OED,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.42259295,,,,,,,,,,9.830455033,,,,,,,,,,6.534636641,,,,,5.548212783,,5.148046359,
Oman,OMN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6,,,,,,,,,,12.6,,,,,,,,,,8.9,,,,,8.6,,8.7,
Other small states,OSS,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.13412831,,,,,,,,,,55.45087234,,,,,,,,,,41.82989937,,,,,36.11562313,,34.01937846,
Pakistan,PAK,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,,,,,,,,,,82.5,,,,,,,,,,67.6,,,,,59.9,,56.7,
Panama,PAN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,,,,,,,,,,19.5,,,,,,,,,,15.2,,,,,13.1,,12.3,
Peru,PER,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2,,,,,,,,,,26.8,,,,,,,,,,14,,,,,11.2,,10.3,
Philippines,PHL,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,,,,,,,,,,25.6,,,,,,,,,,21.4,,,,,20.1,,19.4,
Palau,PLW,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,,,,,,,,,,20.1,,,,,,,,,,14.6,,,,,12.4,,11.7,
Papua New Guinea,PNG,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.7,,,,,,,,,,52.8,,,,,,,,,,46.1,,,,,40.2,,37.9,
Poland,POL,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,,7.3,,,,,,,,,,4.7,,,,,3.8,,3.6,
Pre-demographic dividend,PRE,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6998395,,,,,,,,,,87.36173258,,,,,,,,,,60.83879988,,,,,51.34026928,,48.27636264,
"Korea, Dem. People’s Rep.",PRK,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,,,,,,,,,,39.5,,,,,,,,,,20,,,,,13.9,,12.5,
Portugal,PRT,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,,,,5,,,,,,,,,,2.9,,,,,2.7,,2.6,
Paraguay,PRY,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,25.1,,,,,,,,,,19.7,,,,,17,,15.9,
West Bank and Gaza,PSE,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,,,,,,,,,,23.3,,,,,,,,,,18.3,,,,,17.1,,16.4,
Pacific island small states,PSS,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.13889699,,,,,,,,,,22.11361407,,,,,,,,,,20.7226412,,,,,19.5493216,,18.9848857,
Post-demographic dividend,PST,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.894919512,,,,,,,,,,5.458948411,,,,,,,,,,4.340610182,,,,,3.90043517,,3.735846432,
Qatar,QAT,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,,9.8,,,,,,,,,,7.1,,,,,6.3,,6,
Romania,ROU,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,,,,,,,,,,16.4,,,,,,,,,,8.6,,,,,6.9,,5.9,
Russian Federation,RUS,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,,,,,,,,,,14.2,,,,,,,,,,7.8,,,,,6.5,,5.8,
Rwanda,RWA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9,,,,,,,,,,100.5,,,,,,,,,,40.4,,,,,28.2,,25.9,
South Asia,SAS,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4,,,,,,,,,,67.7,,,,,,,,,,48.1,,,,,38.6,,35.3,
Saudi Arabia,SAU,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,,,,,,,,,,17.4,,,,,,,,,,9.7,,,,,6.8,,6,
Sudan,SDN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,,,,,,,,,,59.9,,,,,,,,,,45.6,,,,,40.8,,38.7,
Senegal,SEN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2,,,,,,,,,,61.7,,,,,,,,,,38,,,,,31,,29,
Singapore,SGP,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,2.8,,,,,,,,,,2,,,,,1.9,,2,
Solomon Islands,SLB,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,,22.9,,,,,,,,,,19.5,,,,,16.8,,15.8,
Sierra Leone,SLE,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.7,,,,,,,,,,134.1,,,,,,,,,,102.1,,,,,82.2,,76,
El Salvador,SLV,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,,,,,,,,,,24.4,,,,,,,,,,14.7,,,,,11.9,,11.1,
San Marino,SMR,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,4.8,,,,,,,,,,2.7,,,,,2,,1.8,
Somalia,SOM,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,,,,,,,,,,97.5,,,,,,,,,,89.7,,,,,77.8,,73.4,
Serbia,SRB,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,,,,,,,,,,9.7,,,,,,,,,,5.9,,,,,4.9,,4.3,
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.18887934,,,,,,,,,,85.06511188,,,,,,,,,,58.86295616,,,,,49.38674832,,46.3909233,
South Sudan,SSD,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.3,,,,,,,,,,102.5,,,,,,,,,,63,,,,,57.2,,57.1,
Sub-Saharan Africa,SSF,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,,,,,,,,,,85,,,,,,,,,,58.8,,,,,49.4,,46.4,
Small states,SST,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.37752675,,,,,,,,,,47.30608002,,,,,,,,,,36.98567999,,,,,32.31430894,,30.54474256,
Sao Tome and Principe,STP,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1,,,,,,,,,,49.9,,,,,,,,,,29.4,,,,,23.7,,22.1,
Suriname,SUR,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6,,,,,,,,,,26.8,,,,,,,,,,19.3,,,,,16.4,,15.4,
Slovak Republic,SVK,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,,,,,,,,,,7.3,,,,,,,,,,5.2,,,,,4.4,,4.2,
Slovenia,SVN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,,4.2,,,,,,,,,,2.4,,,,,1.8,,1.6,
Sweden,SWE,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,3.1,,,,,,,,,,2.2,,,,,2.2,,2.2,
Eswatini,SWZ,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4,,,,,,,,,,72.4,,,,,,,,,,54.5,,,,,38,,36.4,
Seychelles,SYC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,,,,,,,,,,10.8,,,,,,,,,,11.2,,,,,11.4,,11.1,
Syrian Arab Republic,SYR,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,,,,,,,,,,17.8,,,,,,,,,,12.3,,,,,12.6,,12.6,
Chad,TCD,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6,,,,,,,,,,92.5,,,,,,,,,,77.6,,,,,69.8,,66.6,
East Asia & Pacific (IDA & IBRD countries),TEA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.10842582,,,,,,,,,,30.44079612,,,,,,,,,,17.13543989,,,,,13.4090861,,12.31294694,
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.10797661,,,,,,,,,,25.49573542,,,,,,,,,,14.20431904,,,,,10.86686126,,9.748418216,
Togo,TGO,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8,,,,,,,,,,68.1,,,,,,,,,,52.9,,,,,46.4,,43.9,
Thailand,THA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,,,,,,,,,,16.3,,,,,,,,,,10.1,,,,,8,,7.3,
